Time,isbA,isbB,isbC,vsbA,vsbB,vsbC,isbARmsValue,isbBRmsValue,isbCRmsValue,vsbARmsValue,vsbBRmsValue,vsbCRmsValue,isbATrapAreaSum,isbBTrapAreaSum,isbCTrapAreaSum,vsbATrapAreaSum,vsbBTrapAreaSum,vsbCTrapAreaSum,t,GooseTimestamp,SqNum,StNum,cbStatus,frameLen,ethDst,ethSrc,ethType,gooseTimeAllowedtoLive,gooseAppid,gooseLen,TPID,gocbRef,datSet,goID,test,confRev,ndsCom,numDatSetEntries,APDUSize,protocol,stDiff,sqDiff,gooseLengthDiff,cbStatusDiff,apduSizeDiff,frameLengthDiff,timestampDiff,tDiff,timeFromLastChange,delay,class
6057.4233,0.0022608775,-0.069414295,0.06547355,-0.08536709,0.08210431,0.0032488282,0.0496522714768002,0.0537277550738741,0.0529210360503951,0.0677121313839631,0.0677349927636851,0.0679837792017478,-39.4352532717603,-39.46657567622606,-39.59732531916234,-39.46740326588042,-39.531180333404336,-39.50140985421604,5994.322803200048,6057.423675601421,73.0,6085.0,0.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,5997.0,44.0,0.0,1.0,0.0,0.0,0.0254049324184961,-63.07546746895423,63.100872401372726,0.00033575767065485707,high_StNum
714.5143,-0.18408859,0.1752217,0.041180942,0.02406539,-0.087876424,0.037345573,0.3011696755668563,0.1105684752292303,0.0728899263605934,0.0548443496162517,0.0633732490075334,0.0678672648968738,-43.270267957813374,-40.14972828871055,-40.01062541439627,-39.50801774942544,-39.48189802723704,-39.52645294051625,714.50631,714.51431,3.0,62.0,1.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080000000000381,2.7773437523137545e-05,grayhole
5286.9053,-0.13641271,0.013898133,0.08772836,-0.043997023,0.09660863,-0.052157126,0.1078324066761012,0.1079561749683728,0.0734583954158473,0.068213343437007,0.0680082018908296,0.067952301070113,-38.95625643531093,-39.69526239519473,-39.76545811712276,-39.48587337200297,-39.53304225034663,-39.48041277035372,5286.905602258266,5286.905602258266,75.0,29088.0,0.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,-22864.0,50.0,0.0,0.0,0.0,0.0,0.0117505686957883,-78.23340678267232,0.0,0.0003288207662990317,high_StNum
3641.6975,0.095158584,0.026918458,-0.10420596,0.062439166,-0.09460735,0.031901475,0.114548104620956,0.1092850852410844,0.074867636754019,0.0688043762270829,0.0681180622812607,0.0681135315002599,-38.68926408072002,-39.79844838520512,-40.85628472846293,-39.49612220382551,-39.48365871747956,-39.51730927449535,3579.341115319745,3641.697512347073,27.0,35281.0,1.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,34788.0,22.0,0.0,1.0,0.0,0.0,0.0053388154256026,-62.1600582119022,62.3563970273276,2.581447461125208e-06,high_StNum
3319.1052,-0.010318068,-0.067318186,0.07553729,-0.04159123,0.09290759,-0.051319618,0.0449284662265825,0.0465044530641349,0.0520656755629976,0.068839853398859,0.0688160989313197,0.0688396143284827,-39.96403696201742,-40.25829285886721,-38.28067142487271,-39.4872704060399,-39.512541440766654,-39.50017538113752,2777.8518464345084,3319.105376780717,9.0,22399.0,0.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,22365.0,6.0,0.0,1.0,0.0,0.0,0.1185219179178602,2356.345536434508,541.2535303462087,0.000152171342051588,high_StNum
5242.5776,-1.0654757,-0.13505484,0.50007504,-0.03152661,-0.058715247,0.08688295,0.8135740747851335,0.1188296264381025,0.4017292914429096,0.0593376767887912,0.067819701216317,0.0666490696630039,-57.57884595217183,-39.64766036858782,-28.599091351148672,-39.565318983164616,-39.40450508130016,-39.52104023902211,2517.60631,5242.5778438723655,42.0,261.0,0.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,252.0,41.0,0.0,0.0,0.0,0.0,0.0007232793568618945,2455.0,2724.9715338723654,0.00020715361551992828,inverse_replay
7794.3394,-0.016185366,-0.060035743,0.07414664,-0.07127497,0.09250538,-0.021238832,0.048534773184771,0.0529365823150348,0.0522128477435761,0.067754817023314,0.0676204375066905,0.0679403675769421,-39.59745810949244,-39.49806407408323,-39.40358883625595,-39.47177270881366,-39.538316155551,-39.48990694936947,7785.00631,7794.339671374877,14.0,373.0,1.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,0.0,1.0,0.0,0.0,0.0,0.0,1.0132809394954163,0.0,9.333361374877311,0.00031590612707077526,masquerade_fake_fault
536.5926,-0.7513824,-0.1722744,0.3262184,-0.07745001,0.010150529,0.07103424,0.8383593068844082,0.1060581209290741,0.4174905008368806,0.0625675547918656,0.0693130350155995,0.0667351914535041,-37.63889200985432,-39.29268969944678,-45.19954552035779,-39.433911459724186,-39.55700357310707,-39.50829199748114,483.60631,536.5927760351453,57.0,45.0,0.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,-222.0,53.0,0.0,0.0,0.0,0.0,0.0275912375269626,-52.92587479761835,52.98646603514533,0.0001857031140843901,normal
2092.4385,-0.04123703,-0.035927467,0.07478458,-0.039003238,0.095992,-0.056987613,0.0491745453252699,0.0533747425225365,0.0526492285659856,0.0679442916564062,0.067679767226676,0.0678714508927023,-39.4842652346124,-39.4958568639122,-39.51891648292076,-39.48712389646971,-39.53567017969908,-39.477207939256914,2209.66848901428,2092.4384999439208,11.0,29.0,0.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,10275.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,68.0, FALSE,25.0,186.0, GOOSE,6.0,-67.0,0.0,1.0,0.0,0.0,0.0200761367541417,179.6063585093932,-117.2299890703589,2.338142076041549e-05,injection
8583.234,-0.058070328,0.053969283,0.0034343398,0.080876015,0.0055547887,-0.08640778,0.0488764288176987,0.0515945138403482,0.0507316507705029,0.0675768672968641,0.0679308094651302,0.0676483813130043,-39.63072723633377,-39.5632594783674,-39.3070047274814,-39.53959986704285,-39.49460386461578,-39.46581101936136,8583.234527908882,8583.234527908882,1.0,1752.0,0.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,1335.0,-7.0,0.0,1.0,0.0,0.0,0.006310000000667,3.228217908881561,0.0,0.00015290888222807553,masquerade_fake_normal
19784.467,-0.058465485,0.06706507,-0.008958489,0.08787938,-0.009189553,-0.07866611,0.0490162303050728,0.0534240075905654,0.0528578747620908,0.0677291930785161,0.0679939499311156,0.0677990385069752,-39.55186044319999,-39.52317489584675,-39.42477091791807,-39.531795976741705,-39.496970003528986,-39.47124318805072,3566.4218716675937,19784.467347082085,1.0,2714.0,1.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,1.0,0.0,0.0,0.0,0.0,0.0,5.600984951099235,0.0,16218.045475414492,0.0005502070853253826,poisoned_high_rate
1823.9542,-0.14858103,0.071223654,0.06543748,-0.0067478595,0.08722842,-0.07992594,0.1074875217982239,0.1077388920479941,0.0730410368041528,0.0682364456727201,0.0680678548058386,0.0678309782973205,-38.9740201208042,-39.7212298179511,-39.42810420325259,-39.49854746653,-39.53125045556226,-39.47072147167637,868.50631,1823.9542989073311,2.0,96.0,1.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,47.0,-45.0,0.0,0.0,0.0,0.0,0.0040053694231119,-955.443983537908,955.4479889073313,7.527451862188173e-05,inverse_replay
5287.952,-0.11062697,0.14049865,-0.0042031743,0.057861358,0.038625352,-0.09608499,0.1081143657189926,0.1075674328536226,0.0731812425045876,0.0681075359314456,0.0682806304114847,0.0677091738110257,-39.01496650755871,-39.73469503992237,-39.398249868507264,-39.52505358483177,-39.51253170814016,-39.463322184601566,339.94690052192465,5287.952340172532,45.0,37904.0,0.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,37383.0,35.0,0.0,0.0,0.0,0.0,0.0756090806398788,-4942.659409478076,4948.005439650608,0.0001917350318763056,high_StNum
4954.7407,-0.04572056,-0.104369186,0.09952895,-0.09190974,0.06725726,0.025096279,0.109255193814677,0.1091047952820099,0.0731542871585303,0.068224568381721,0.0684219299001142,0.0679784936246562,-38.80175401867018,-39.72399108507671,-39.80562840215862,-39.46549059532299,-39.529929853917565,-39.50593403860694,4954.741099473471,4954.741099473471,1.0,121.0,0.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,-319.0,-3.0,0.0,1.0,0.0,0.0,0.0063099999997575,943.2347894734708,0.0,0.0003768172209674958,masquerade_fake_normal
6502.5825,0.05728987,0.09222291,-0.09526717,0.09044282,-0.06602055,-0.03353932,0.7133198094115479,0.1122040357726734,0.3116983846819495,0.0589870618445205,0.0692088779166681,0.0654733181012599,-50.73719775909558,-39.38881243718788,-34.51274225034285,-39.41879107625573,-39.51609523204388,-39.54357319779229,6122.60631,6502.58287200844,8.0,639.0,0.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,-14.0,-16.0,0.0,0.0,0.0,0.0,0.0063767120245756,-153.0,379.97656200844,0.00035247719006292755,inverse_replay
10267.792,0.051692575,-0.15827799,0.061812874,-0.09426795,0.022252994,0.07151863,0.1084042963635748,0.1075039658576087,0.073985853173907,0.0678015254892919,0.0682405364812883,0.0678801091452051,-38.978407754329965,-39.63333143094951,-39.989363503722416,-39.45960856007878,-39.5082376152277,-39.53186111141986,383.6401146653308,10267.79248777483,1.0,1642.0,1.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,1.0,0.0,0.0,0.0,0.0,0.0,4.876593316030267,0.0,9884.1523731095,0.0004955873300787061,poisoned_high_rate
3345.8875,-0.1477245,0.07812515,0.0597999,-0.0028689338,0.08540824,-0.08208426,0.1081030549757881,0.1077185011292162,0.0733854116601426,0.0682287710980365,0.0680703502076039,0.0678079420345418,-38.96778976661881,-39.72986239532474,-39.52667641890002,-39.498943065234926,-39.53235120128375,-39.46873101370875,3444.324906310834,3345.8875789529893,50.0,78975.0,0.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,-19735.0,0.0,0.0,0.0,0.0,0.0,0.1195303077533935,161.6576251035458,-98.43732735784488,0.00012778111431543948,high_StNum
5505.514,-0.18408859,0.1752217,0.041180942,0.02406539,-0.087876424,0.037345573,0.3011696755668563,0.1105684752292303,0.0728899263605934,0.0548443496162517,0.0633732490075334,0.0678672648968738,-43.2702679434733,-40.14972827548627,-40.01062539732084,-39.50801773648709,-39.48189800953514,-39.5264529264532,5505.50631,5505.51431,3.0,552.0,1.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,0.0,1.0,0.0,0.0,0.0,0.0,0.0039999999999054,0.0,0.0079999999998108,0.0001498437495683902,normal
6043.0103,0.010776699,0.0027148083,-0.013706826,-0.019295733,0.0028698284,0.016418828,0.0142910568234415,0.0256666211725705,0.033056095836346,0.0139779647971168,0.0152242603494439,0.0123945123497145,-38.75249307476079,-38.33081004873016,-41.4035860086784,-39.51286192100287,-39.874011188101406,-39.11321256751114,6043.00631,6043.01031,2.0,280.0,1.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,0.0,1.0,0.0,0.0,0.0,0.0,0.0039999999999054,0.0,0.0039999999999054,5.609374966297764e-05,masquerade_fake_fault
1470.0942,0.05997312,-0.050659847,-0.007699889,-0.05422715,-0.046404928,0.100610346,0.0545507509615432,0.0580196695218377,0.0647883310188827,0.0670077501100082,0.0672011177735831,0.0665800633816764,-39.660053910687566,-38.47118069353746,-40.37060878612101,-39.46217781567248,-39.47253037230985,-39.56521740014432,1438.60631,1470.0943375291831,28.0,157.0,0.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,132.0,24.0,0.0,0.0,0.0,0.0,0.0550275291832349,-31.40000000000009,31.488027529183228,9.924793312166004e-05,random_replay
3770.262,0.06461395,-0.004272337,-0.05806591,-0.010016463,-0.07882985,0.088833906,0.0486421379632656,0.0535294468557859,0.0531416894402501,0.0679379532040524,0.0676723020182521,0.0676895365841252,-39.56539484261884,-39.42193771482562,-39.5141487751971,-39.502540723769926,-39.4650793109904,-39.53237791173888,3738.60631,3770.262121689152,36.0,351.0,0.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,261.0,0.0,0.0,1.0,0.0,0.0,0.0230268311715917,-108.95468812885292,31.655811689151506,0.00015879852662692429,grayhole
4660.578,-1.1006821,-0.04764547,0.4862791,-0.018472042,-0.072810866,0.08965272,0.8009959124372058,0.1197044630564982,0.3909501586831694,0.0588504193556091,0.0682448642128768,0.0661234419908218,-56.89931980194524,-39.72900713747367,-29.170806288835596,-39.503982492838986,-39.44498797488632,-39.55113642720971,2517.60631,4660.578533164141,42.0,261.0,0.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,0.0,0.0,0.0,0.0,0.0,0.0,0.0005794025064460584,0.0,2142.972223164141,0.0004081641409356962,inverse_replay
5645.9126,0.15739943,-0.07005249,-0.07108002,0.009822093,-0.08860363,0.078205235,0.1074349672562709,0.1077596603106519,0.0727605368717705,0.0682071817007421,0.0680469474369924,0.0678250701386427,-39.09519489336526,-39.64469890494365,-39.779303529066965,-39.50067419308471,-39.46936247474514,-39.52924110955792,5104.659231237117,5645.912761583325,60.0,17.0,1.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11320.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,72.0, FALSE,25.0,186.0, GOOSE,-456.0,56.0,0.0,1.0,0.0,0.0,0.0301807734895191,-541.1903495727192,541.2535303462082,0.0001639270749365096,injection
2245.1182,-0.07495611,0.075526215,-0.0015942807,0.07984095,0.012550192,-0.09235889,0.0521287663047848,0.0618186168098923,0.0609596876147016,0.0674892989437583,0.0677829891016718,0.0672770296575489,-38.45773230794293,-40.37028886972985,-39.669092028954765,-39.54349240270676,-39.51344154262915,-39.44309539604001,2245.08526356748,2245.1182635674795,4.0,1269.0,0.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0329999999999017,9.950497951649596e-05,masquerade_fake_normal
4296.299,-0.015079138,0.07335257,-0.05689579,0.092353486,-0.07236591,-0.019970378,0.0485989916733891,0.0530693338300847,0.0517324859456221,0.0675682818122791,0.0677110037932578,0.0679270493812692,-39.64197143068304,-39.40044522733661,-39.45866910711629,-39.53966304688947,-39.46841638055048,-39.49193013773765,4289.00631,4296.299230333714,12.0,174.0,1.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,-237.0,-7.0,0.0,1.0,0.0,0.0,0.0775893250711305,9.399999999999636,7.292920333714392,0.0004022087141493103,masquerade_fake_fault
2490.144,0.0792666,-0.035429284,-0.04223056,-0.052489858,-0.042289685,0.094762005,0.0488393278754753,0.0534696490392339,0.0505769373288334,0.0684266560498164,0.068188451019503,0.0682304790137922,-39.32865881518228,-40.25072279057349,-38.92186142888386,-39.50900124176405,-39.47287354111904,-39.51814536642632,421.50631,2490.1442448618427,3.0,34.0,1.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,-199.0,-16.0,0.0,1.0,0.0,0.0,0.0829794332385063,-2054.1000000000004,2068.637934861843,0.00020189309270790545,inverse_replay
3600.6606,0.109036125,-0.14598446,0.021086479,-0.06323017,-0.035681117,0.09830796,0.1153448227643532,0.1110985407215843,0.0819045641762947,0.0681459874537477,0.0683035586218335,0.0676545295163691,-38.8082091176766,-39.57277218671516,-40.61437044653576,-39.4136814824742,-39.52770241902908,-39.55403585521708,421.50631,3600.660705944059,3.0,34.0,1.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,0.0,0.0,0.0,0.0,0.0,0.0,0.0176093505619974,0.0,3179.1543959440587,6.141280891824863e-05,inverse_replay
3592.06,0.06099583,-0.06612084,0.0065140477,-0.07136304,-0.023685187,0.09502045,0.0596763561391062,0.0665807679614132,0.0692148974433734,0.0687455239312352,0.0670774927453382,0.0671408488050771,-40.080655077297706,-38.34604540973669,-40.07841159577947,-39.58398062782362,-39.30909348874593,-39.60700262372848,3575.60631,3592.060148751124,21.0,339.0,0.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,305.0,18.0,0.0,1.0,0.0,0.0,0.0311895701611319,3154.1000000000004,16.45383875112384,9.015737396111943e-05,normal
4324.803,-0.14036995,0.10551594,0.037763253,0.021512015,0.07122856,-0.09230454,0.107491833900612,0.1076803035586437,0.0714933887033243,0.0682375333564621,0.0682464021517102,0.0677067051069881,-38.85817727888934,-39.74998779419275,-39.72965517197736,-39.515157912508585,-39.52251159932348,-39.46375953278039,4324.80325744408,4324.80325744408,24.0,38557.0,0.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,38477.0,-38.0,0.0,1.0,0.0,0.0,0.1077938636017279,-78.13725852434163,0.0,3.478782946331194e-05,high_StNum
2987.2515,-0.061714727,0.05788484,0.003021625,0.07679644,0.011017226,-0.08779149,0.0505759184438225,0.0559679700062815,0.055355761771788,0.067883349750675,0.0681053722077225,0.0679086961511031,-39.24553391475638,-39.742477334672,-39.512124406930525,-39.52972098084865,-39.49458537262399,-39.47569999739062,2987.251677255382,2987.251677255382,1.0,91.0,0.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,-14.0,-8.0,0.0,1.0,0.0,0.0,0.0063100000002123,4.245367255382007,0.0,0.0002124116322193004,masquerade_fake_normal
5292.0586,0.04056221,-0.08558631,0.045088686,-0.09789499,0.025141465,0.07272064,0.0605338339499295,0.0648010214958954,0.0687652340224244,0.0673478378758596,0.0670545313513819,0.0655666820869087,-40.00657010433497,-38.206371100095566,-40.29458594450261,-39.49091297434643,-39.29005477974897,-39.71903994155582,5228.95784315791,5292.058820522708,27.0,55.0,1.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,10408.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,25.0, FALSE,25.0,186.0, GOOSE,-385.0,23.0,0.0,0.0,0.0,0.0,0.0760464939794474,1217.45153315791,63.10097736479747,0.0002267727077196469,injection
3433.7405,-0.06518101,-0.08426241,0.10177981,-0.08664502,0.077400565,0.009755231,0.1094133927403205,0.1089662015687534,0.0729980672941957,0.0683156447598747,0.0683933107538809,0.0679990607842799,-38.82251995467232,-39.70971037470736,-39.81485824100673,-39.47104824788585,-39.53203096607467,-39.49867996427929,3372.60631,3433.7406177923585,65.0,325.0,0.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,257.0,49.0,0.0,0.0,0.0,0.0,0.0089946054313259,-76.09092315552016,61.13430779235841,0.00013927673353464343,grayhole
6096.6323,-0.006663413,0.08171756,-0.08658159,0.09346431,-0.06979876,-0.024772681,0.1190642036772434,0.1178439178485583,0.0805219937202195,0.0680711446994414,0.0676613965129929,0.0680210809889299,-38.88215211895295,-39.62358945305459,-41.00093513960019,-39.48440838290844,-39.4905616355245,-39.48313672008226,6096.624579109455,6096.632579109455,3.0,1096.0,0.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,0.0,1.0,0.0,0.0,0.0,0.0,0.0039999999999054,0.0,0.0079999999998108,0.0002548907050368143,masquerade_fake_normal
2076.6062,0.5651093,-0.03838648,-0.28010994,-0.066027604,0.09245961,-0.020333773,0.8072007767562486,0.1049922508987795,0.3908532554604277,0.0602237786225747,0.067252518612844,0.0678017297363207,-46.0103155169636,-39.7147968087811,-36.04026894480921,-39.51593677024357,-39.50240168138407,-39.48414784873603,2076.60631,2076.60631,1.0,193.0,0.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,98.0,-8.0,0.0,0.0,0.0,0.0,0.0114037243724851,1021.0000000000002,0.0,0.00010882812512136296,normal
6372.534,0.5183587,-0.028819952,-0.12355639,0.07537003,-0.007243144,-0.07082291,0.3008711171683957,0.0457200755148558,0.0786471790772305,0.0513057379020897,0.062411407713262,0.0680199528614466,-43.22325150528923,-38.11096013581846,-38.056164899724536,-39.521188083075685,-39.50774200545857,-39.48633643443464,6372.534442838179,6372.534442838179,35.0,86723.0,0.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,86036.0,-10.0,0.0,0.0,0.0,0.0,0.1185281020707407,40.9281328381785,0.0,0.00026315067862014985,high_StNum
4867.898,0.10466411,0.048991848,-0.107047245,0.077844486,-0.089387886,0.011285307,0.1086419110143537,0.1076622581627665,0.0732250672188724,0.0681061976250154,0.0680124898791746,0.0680626834567034,-39.0281038242465,-39.71597018872853,-39.59425063355593,-39.53033178218175,-39.46387108383351,-39.50503414630657,4860.60631,4867.898123853203,12.0,517.0,0.0,200.0, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000.0, 0x00003001,186.0, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1.0, FALSE,25.0,186.0, GOOSE,325.0,-31.0,0.0,1.0,0.0,0.0,0.0300791485078661,31.600000000000364,7.291813853203166,0.00017463445328758098,grayhole
